Nombre,Precio,Valoracion,Tienda,Fecha,componente
Corsair RM750x SHIFT White Series 750W 80 Plus Gold Modular,129.89,,PcComponentes,2026-04-15,fuentes-alimentacion
Corsair SF1000 PCIe 5.1 ATX 3.1 1000W 80 Plus Platinum Modular,203.99,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Gigabyte UD850GM PG5 V2 ICE 850W 80 PLUS Gold modular blanca,110.19,"4,5/5",PcComponentes,2026-04-15,fuentes-alimentacion
Mars Gaming Mpb850si Fuente Alimentación Atx 850w 7 Años Garantía 80plus Bronze 90% Negro,59.99,"4,5/5",PcComponentes,2026-04-15,fuentes-alimentacion
Gigabyte UD1600PM PG5 AI TOP PCIe 5.0 ATX 3.1 1600W 80 Plus Platinum Modular,376.35,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Be quiet! Dark Power 14 1200W 80 PLUS Titanium modular,290.99,"4,9/5",PcComponentes,2026-04-15,fuentes-alimentacion
CoolBox BASIC500GR-S Fuente de Alimentación 500W,23.79,"4,7/5",PcComponentes,2026-04-15,fuentes-alimentacion
DeepCool PL750D 750W 80 Plus Bronze,71.22,,PcComponentes,2026-04-15,fuentes-alimentacion
Seasonic Focus GX-750 White ATX 3 PCIe 5.1 750W 80 Plus Gold Modular,128.99,,PcComponentes,2026-04-15,fuentes-alimentacion
ASUS TUF Gaming 750W ATX3.1 PCIe5.1 80 Plus Gold Modular,125.0,,PcComponentes,2026-04-15,fuentes-alimentacion
Thermaltake TOUGHPOWER PF3 1050W 80 Plus Platinum Full Modular,225.4,,PcComponentes,2026-04-15,fuentes-alimentacion
Thermaltake TOUGHPOWER PF3 1200W 80 Plus Platinum Full Modular,300.0,,PcComponentes,2026-04-15,fuentes-alimentacion
Mars Gaming MPIII850 850W,50.99,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentacion Nox 1200W 80 Plus Gold Hummer GDM Modular ATX 3.1 PCIe 5.1,125.86,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Mars Gaming MPB650SIM 650W 80 Plus Bronze Modular Ventilador Silencioso,50.99,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Seasonic CORE BC-750 750W Certificación 80 PLUS Bronze ATX12V/EPS,74.79,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Gigabyte 550W 80 PLUS Silver ATX 3.1 No Modular Protección Avanzada,48.99,,PcComponentes,2026-04-15,fuentes-alimentacion
ASUS PRIME 850 PCIe 5.1 ATX 3.1 850W 80 Plus Gold Modular,134.0,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Seasonic 850W Certificación 80+ Gold Core GX-850-V2 ATX 3.1 Modular Blanca,125.99,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación TooQ 550W Certificación 80 PLUS Bronze TQAPOLO-550SP Compacta y Silenciosa,30.99,,PcComponentes,2026-04-15,fuentes-alimentacion
Mars Gaming Mpb650si Fuente Alimentación Atx 650w 7 Años Garantía 80plus Bronze 90% Blanco,40.41,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Cooler Master MWE GOLD 850 V3 850W ATX 80 PLUS Gold No Modular,99.28,,PcComponentes,2026-04-15,fuentes-alimentacion
TooQ TQAPOLO-750SP 750W,51.99,,PcComponentes,2026-04-15,fuentes-alimentacion
LC-Power LC1200P V3.0 PCI 5.0 1200W 80 Plus Platinum Full Modular,199.0,,PcComponentes,2026-04-15,fuentes-alimentacion
ASUS TUF Gaming 1000 Gold White Edition 1000W 80 Plus Gold Modular,165.0,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación FSP VIC BD 650W 80 PLUS Bronze ATX 3.1 refrigeración activa,57.78,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Tacens Anima APIII500 Fuente Alimentación PC ATX 500W 85% Bronze Ventilador 12cm Negro,15.98,,PcComponentes,2026-04-15,fuentes-alimentacion
Corsair RM1000x SHIFT 1000W 80 Plus Gold Modular,286.99,,PcComponentes,2026-04-15,fuentes-alimentacion
ASUS TUF Gaming 850W ATX3.1 PCIe5.1 80 Plus Gold Modular,139.3,,PcComponentes,2026-04-15,fuentes-alimentacion
Mars Gaming MPIII650 Fuente Alimentación PC ATX 650W 5 Años Garantía 85% Eficiencia Ai-rpm Blanco,35.9,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Gigabyte 1000W 80 PLUS Platinum AORUS ELITE P1000W ICE Modular PCIe 5.0 Blanca,177.76,,PcComponentes,2026-04-15,fuentes-alimentacion
MSI MEG Ai1600T PCIE5 ATX 3.1 PCIe 5.1 1600W 80 Plus Titanium Modular,693.99,,PcComponentes,2026-04-15,fuentes-alimentacion
Tooq Ecopower II TQEP-500SSE 500W,21.99,,PcComponentes,2026-04-15,fuentes-alimentacion
NOX Hummer P 1000W Fuente PCIE 5.0 ATX 3.0 80 Plus Platinum,132.51,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentacion Seasonic SRP-CBC651-A5A51JF 650W Certificacion 80 PLUS Bronze ATX,64.09,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Mars Gaming Mpb1000si Fuente Alimentación Pc Atx 1000w 7 Años De Garantía 80plus Gold 90% Blanco,80.9,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación LC-Power LC1000P V3.1 1000W 80 Plus Platinum Modular PCIe 5.1,139.0,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Mars Gaming Mpb750sim Fuente Alimentación Modular Atx 750w 80 Plus Bronze Blanco,61.99,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación TooQ TQHELIOS-850SP 850W 80 Plus Bronze ventilador 120 mm,54.85,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Hiditec BZX850 V2 850W 80 Plus Bronze Modular,87.99,,PcComponentes,2026-04-15,fuentes-alimentacion
Tacens RADIX VII AG 800S Fuente Alimentación ATX 800W 10 Años Garantía 80plus Silver 87% Negro,54.99,,PcComponentes,2026-04-15,fuentes-alimentacion
Coolbox Powerline 3 650 Fuente De Alimentación 650W Eficiencia 85%,39.99,,PcComponentes,2026-04-15,fuentes-alimentacion
Seasonic Vertex GX-1200 1200W 80 Plus Gold Full Modular,261.18,"4,5/5",PcComponentes,2026-04-15,fuentes-alimentacion
Tacens Radix Eco X 650 650W Fuente de Alimentación,36.99,"4,2/5",PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Asus TUF Gaming 850W Certificación 80 PLUS Gold modular,153.67,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Mars Gaming MPIII850 Fuente Alimentación PC ATX 850W 5 Años Garantía 85% Eficiencia Ai-rpm Blanco,49.99,"4,8/5",PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación FSP VIC BD 750W Certificación 80 PLUS Bronze ATX3.1,67.54,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Mars Gaming Mpb850sim Fuente Alimentación Modular Atx 850w 80 Plus Bronze Negro,74.83,,PcComponentes,2026-04-15,fuentes-alimentacion
Aerocool Mirage Gold RGB 650W 80 Plus Gold Modular,63.67,,PcComponentes,2026-04-15,fuentes-alimentacion
Hiditec BZX750 V2 750W 80 Plus Bronze Modular,79.99,,PcComponentes,2026-04-15,fuentes-alimentacion
ASUS ROG Loki SFX-L 850W 80 Plus Platinum Modular,196.31,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente alimentación Enermax CyberG II ERV650G-AHG-NAC 650W ATX 80 PLUS Gold modular,69.9,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación MSI 1000W 80 Plus Gold MAG A1000GL Modular Blanca ATX 3.1,154.9,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
L-Link Fuente de Alimentación 500W SFX/Micro ATX,20.99,,PcComponentes,2026-04-15,fuentes-alimentacion
Abysm Morpheo GX5 850W 80 Plus Gold Full Modular,101.95,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Zalman 700W 80 PLUS ATX DecaMax LX3 Refrigeración 12cm Negra,45.99,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación LC-Power LC850P V3.1 850W 80 Plus Platinum modular silenciosa,129.0,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
LC-Power LC1000M V3.0 PCI 5.0 1000W 80 Plus Gold Full Modular,154.0,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación TooQ TQHELIOS-650SP 650W 80Plus Bronze PFC Activo ventilador 120 mm,42.99,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
FSP Hydro Ti PRO 1000W 80 Plus Titanium Full Modular,252.45,,PcComponentes,2026-04-15,fuentes-alimentacion
TooQ TQAPOLO-600SP 600W,36.99,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Zalman 500W Certificación 80 PLUS DecaMax LX3 Black Protecciones avanzadas,39.99,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Mars Gaming MPVU750SI Fuente Alimentación ATX 750W 10 Años Garantía 80 Plus Silver DC-DC y SMD Roja,58.9,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Coolbox Powerline 3 850 Fuente De Alimentación 850W Eficiencia 85%,51.99,,PcComponentes,2026-04-15,fuentes-alimentacion
Gigabyte UD850GM PG5 850W 80 Plus Gold Full Modular,127.34,,PcComponentes,2026-04-15,fuentes-alimentacion
UNYKAch Fuente de Alimentación ATX 300W 85% Eficiencia,30.99,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Antec GSK850 V2 850W Certificación 80 PLUS Gold modular,127.88,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Hiditec GDX850 v3 850W 80 Plus Gold Full Modular ATX 3.1 PCIe 5.1,107.99,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Corsair RM1200x SHIFT 1200W 80 Plus Gold Modular,256.44,,PcComponentes,2026-04-15,fuentes-alimentacion
Phanteks AMP GH Fuente Alimentación 850W 80 Plus Gold Modular Negra,109.9,,PcComponentes,2026-04-15,fuentes-alimentacion
Thermaltake Toughpower GF 3 1350W PCIe Gen 5.0 80 Plus Gold Full Modular,235.99,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Seasonic 750W 80+ Gold VERTEX GX-750 ATX3.0 ventilador silencioso,260.0,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentacion Seasonic Core GC-750 ATX3 750 W Certificacion 80+ Gold,94.94,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Seasonic PRIME Fanless-PX-500 450W 80 Plus Platinum Modular,197.68,,PcComponentes,2026-04-15,fuentes-alimentacion
Gigabyte UD750GM PG5 750W 80 Plus Gold Full Modular,204.0,,PcComponentes,2026-04-15,fuentes-alimentacion
Mars Gaming MPIII750 Fuente Alimentación PC 750W ATX 85% Eficiencia,44.99,,PcComponentes,2026-04-15,fuentes-alimentacion
Tacens Radix VII AG 700M 700W 80 Plus Silver Modular,55.99,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Antec SIGNATURE CSK1000 PRO 1000W 80 PLUS Bronze semimodular ATX 3.1,109.57,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
TooQ TQAPOLO-500SP 500W PFC Activo,27.99,,PcComponentes,2026-04-15,fuentes-alimentacion
ASUS ROG STRIX 850 PCIe 5.1 ATX 3.1 850W 80 Plus Platinum Modular,190.99,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentacion Lian-Li SX Platinum 1200W 80 PLUS Platinum modular silenciosa,150.95,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación CoolBox Powerline III 550W 85% EFI ATX Negro,32.36,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Mars Gaming MPZE750SI Fuente Alimentación ATX 750W 10 Años Garantía 80 Plus Silver DC-DC Blanco,60.98,5/5,PcComponentes,2026-04-15,fuentes-alimentacion
Corsair CV Series CV650 650W 80 Plus Bronze,52.0,"4,7/5",PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Antec HCG1000 Pro Platinum ATX 3.1 1000W 100% Modular 80 Plus Platinum,226.08,5/5,PcComponentes,2026-04-15,fuentes-alimentacion
Tacens RADIX ECO X 550 Fuente Alimentación ATX 550W 6 Años Garantía 87% SMD DC-DC AI-RPM FDB Negro,30.99,"4,2/5",PcComponentes,2026-04-15,fuentes-alimentacion
ASUS ROG Loki SFX-L 1200W PCIe 5.0 80 Plus Titanium Modular,340.92,5/5,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Zalman 850W 80 PLUS Bronze GigaMax GVIII Semi Modular ATX,74.05,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Asrock 850W Certificación 80+ Gold Phantom Gaming PG-850G Extras modulares,166.0,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Cooler Master MWE Gold 750 V2 750W 80 Plus Gold Modular,126.09,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación be quiet! 1000W 80PLUS Gold Pure Power 12 ATX 3.1 funcionamiento silencioso,140.85,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación be quiet! 650W Certificación 80 PLUS Gold Pure Power 13 M Modular Silenciosa,115.59,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Hiditec 750W 80 PLUS Gold GDX750 v2 Extras totalmente modular 12VHPWR,98.99,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Mars Gaming Mpb750sim Fuente Alimentación Modular Atx 750w 80 Plus Bronze Negro,56.02,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación FSP 1000W 80+ Gold HYB ATX 3.1 Modular Compacta,153.47,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Hiditec 750W 80 Plus Bronze RL750 Ventilador 12cm ATX,50.99,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Lian Li SP750 v2 750 W 80 Plus Gold modular SFX,166.58,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Hiditec BZ850 850W 80 Plus Bronze,68.99,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación LC-Power LC1000P2 V3.1 1000W 80 PLUS Platinum modular,169.0,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
MSI MAG A750BN PCIE 5 750W 80 Plus Bronze,101.01,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación GIGABYTE 850W 80 PLUS Platinum GP-AE850PM PG5 ICE Modular PCIe 5.0 ATX 3.0 Blanca,162.26,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Hiditec BZ750 750W 80 Plus Bronze,66.94,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de alimentación Be Quiet! Pure Power 12 850W 80 PLUS Gold ATX 3.1 Ventilador 120mm Negra,119.74,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación XPG 1000W 80 PLUS Platinum CYBERCORE II Modular Protección Avanzada,225.1,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
CoolBox T300 300W 80 Plus Bronze,32.69,,PcComponentes,2026-04-15,fuentes-alimentacion
Gigabyte UD1000GM PG5 1000W 80 Plus Gold Full Modular,138.91,,PcComponentes,2026-04-15,fuentes-alimentacion
UNYKAch FLEX ATX 2U 600W 80+ Bronce Fuente De Alimentación,140.0,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Seasonic 1600W 80 PLUS Titanium Prime TX-1600 Noctua Edition Modular Ultrasilenciosa,1069.0,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
ASUS TUF Gaming 1200W ATX3.0 PCIe5.0 80 Plus Gold Modular,221.99,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación ADATA 850W 80 PLUS Gold XPG Kyber Conector 12VHPWR Garantía 10 años,112.99,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
CoolBox BASIC500GR-T Fuente de Alimentación 500W,25.13,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Antec 1200W 80+ Platinum HCG1200 PRO ATX Modular PFC Activo Ventilador 13.5cm,286.28,,PcComponentes,2026-04-15,fuentes-alimentacion
Asus ROG Strix 750G 80 Plus Gold 750W Modular,199.99,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Asrock 650W 80+ Gold Challenger CL-650G Negro Protecciones avanzadas,89.99,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Asus TUF Gaming 750W 80+ Gold modular ATX 3.1,138.02,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Asus TUF Gaming 650W Certificación 80 PLUS Bronze modular,83.99,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
ASUS ROG Loki SFX-L 750W 80 Plus Platinum Modular,185.99,,PcComponentes,2026-04-15,fuentes-alimentacion
ASUS ROG THOR 1600T3 ATX 3.1 PCIe 5.1 1600W 80 Plus Titanium Modular,779.0,,PcComponentes,2026-04-15,fuentes-alimentacion
Mars Gaming MPVU750M 750W 80 Plus Silver Full Modular Rojo,72.9,,PcComponentes,2026-04-15,fuentes-alimentacion
TooQ TQXGEII-800SAP 800W 80 Plus Bronze,72.0,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentacion Lenovo 4P57A78356 450W Certificacion 80 PLUS Titanium modular,459.99,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Hiditec 750W Certificación 80 PLUS Bronze RX750 Ventilador silencioso y cables planos extralargos,53.99,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de alimentación FSP Dagger Pro 650W SFX 80 Plus Gold Modular Ventilador 92mm Black,131.69,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Cooler Master GX II Gold 850W Certificación 80 PLUS Gold modular,108.17,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Enermax 850W 80+ Gold Revolution III Modulares Ventilador Inteligente,89.9,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Fractal Design Ion 3 Gold 1000W 80 PLUS Gold modular blanca,179.99,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
TooQ TQAPOLO-700SP 700W PFC Activo,44.99,"3,9/5",PcComponentes,2026-04-15,fuentes-alimentacion
Mars Gaming Mpb850sim Fuente Alimentación Modular Atx 850w 80 Plus Bronze Blanco,73.31,,PcComponentes,2026-04-15,fuentes-alimentacion
Tacens RADIX VII AG 600S Fuente Alimentación ATX 600W 10 Años Garantía 80plus Silver 87% Negro,46.72,,PcComponentes,2026-04-15,fuentes-alimentacion
Aerocool Lux 750W 80 Plus Bronze,100.6,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Seasonic 650W 80+ Gold Core GX-650V2/ATX3.1 Modular Blanca Extras avanzados,106.01,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Be Quiet! PURE POWER 12 ATX 3.1 PCIe 5.1 650W 80 Plus Gold,96.17,,PcComponentes,2026-04-15,fuentes-alimentacion
Hiditec BZ550 Fuente de Alimentación 550W 80 Plus Bronze,53.99,,PcComponentes,2026-04-15,fuentes-alimentacion
ASUS ROG Loki SFX-L 1000W 80 Plus Platinum Modular,233.99,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Dell 450-BBLS 700W 80 PLUS Titanium para Servidor PowerEdge T560,579.0,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Lian-Li SP750 v2 750 W Certificación 80 PLUS Gold modular blanca,141.29,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentacion Nox 550W 80 Plus Bronze Urano PRO White Ventilador 120 mm Extras Cables Largos,33.99,,PcComponentes,2026-04-15,fuentes-alimentacion
Tooq TFX500S-O Ecopower 500W,23.99,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación be quiet! 550W 80 PLUS Bronze System Power 11 ATX No Modular,69.58,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Hiditec BZX650 650W 80 Plus Bronze,73.99,,PcComponentes,2026-04-15,fuentes-alimentacion
Mars Gaming MPB750S Fuente Alimentación ATX ARGB 750W 6 Años Garantía 80plus Bronze 230v 90% Negro,55.6,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación APC AP4421A 230V 10A para rack 1U con 12 salidas C13 LCD,1259.01,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación APC AP9641 Tarjeta de gestión de red SmartSlot 1GbE con monitorización ambiental,393.08,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de alimentación APC SRT96RMBP 96V batería plomo ácido hot-swap para Smart-UPS,2059.0,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Hiditec BZ650 Fuente de Alimentación 650W 80 Plus Bronze,61.33,,PcComponentes,2026-04-15,fuentes-alimentacion
Aerocool LUXPRORGB750M Fuente Alimentación Semi-modular RGB 750W 80plus Bronze +88%,58.78,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Asrock 650W 80 PLUS Bronze Challenger CL-650B Protecciones avanzadas,81.83,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación MSI MAG A650BNL 650W Certificación 80 PLUS Bronze no modular,77.69,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Gigabyte GP-P850GM 850W 80 Plus Gold Modular,98.55,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Hiditec BZPRO 850W Certificación 80 Plus Bronze ATX 3.1 PCIe 5.1,87.75,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de alimentación Enermax Revolution III 650W 80+ Gold modular protecciones avanzadas,83.62,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Enermax Revolution III S 1000W 80 PLUS Platinum modular,139.9,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación OWL Meeting Owl 3 Repuesto Alta Compatibilidad y Seguridad,38.99,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
"Fuente de Alimentación Ewent 20V 3,5A Modelo EW1702 Negra y Gris Universal Interior",1499.0,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación Enermax Revolution III S 1000W Black 80 PLUS Platinum aTX 3.1 Totalmente Modular PCIe 5.1 2v-2x6,129.9,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación APC SRT192BP2 8 kVA Batería Externa Plomo-Ácido RoHS,2279.0,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación APC SRT5KXLI 5000VA Doble Conversión Online LCD,6479.01,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación APC SRTL2K2RM1UINC 2200W Doble Conversión Rack 1U Li-Ion LCD,4908.99,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación APC Smart-UPS Lithium Ion 750VA 600W Onda Pura Rack SmartConnect,1469.0,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de Alimentación APC Smart-UPS Ultra 3000VA 3000W Doble Conversión 1U Litio LCD,6929.0,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Gigabyte P450B 450W 80 Plus Bronze,51.86,,PcComponentes,2026-04-15,fuentes-alimentacion
Fuente de alimentación be quiet! Pure Power 13 M 550W ATX 80 Plus Gold Modular Negra,99.56,N/A,PcComponentes,2026-04-15,fuentes-alimentacion
Forgeon Nimbus PLUS Disco SSD 1TB 7000MB/S NVMe PCIe 4.0 M.2 Gen4,199.98,"4,7/5",PcComponentes,2026-04-15,discos-duros
Samsung 990 Pro 2TB Disco SSD 7450MB/S NVMe PCIe 4.0 M.2 Gen4,284.95,"4,8/5",PcComponentes,2026-04-15,discos-duros
Toshiba Canvio Basics 2TB Disco Externo Portátil USB 3.2 Negro,87.95,"4,7/5",PcComponentes,2026-04-15,discos-duros
